Merk;CC;Model;Type | KW/PK | Bouwjaar;;AGM Landport;SMF;SLA;HVT;GEL;Lithium **
KYMCO ;125;MOVIE;Movie S 125i (V1) | KW: 9/PK: 12 | 01.2009 - 12.2013;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;125;PEOPLE;People 125 | KW: 7/PK: 10 | 01.1999 - 12.2005;;;; YTX7A-4;; GTX7A-4; LFP7Z
KYMCO ;125;PEOPLE;People 125 E3 | KW: 7/PK: 10 | 01.2008 -;;;; YTX7A-4;; GTX7A-4; LFP7Z
KYMCO ;125;PEOPLE;People GT 125i (V4) | KW: 11/PK: 15 | 06.2010 -;;;; YTX7A-4;; GTX7A-4; LFP14
KYMCO ;125;PEOPLE;People S 125 (D1) | KW: 8/PK: 10 | 01.2006 - 12.2013;;;; YTX7A-4;; GTX7A-4; LFP7Z
KYMCO ;125;QUANNON;Quannon 125 (R3) | KW: 10/PK: 13 | 01.2007 - 12.2013;;;; YT7B-4;; GT7B-4; LFP9
KYMCO ;125;SUPER;Super 8 / 125 4T | KW: 6/PK: 9 | 01.2007 - 12.2013;;;; YTX7A-4;; GTX7A-4;
KYMCO ;125;YAGER;YAGER GT 125 (T9) | KW: 9/PK: 12 | 01.2007 -;;;; YTX9-4;; GTX9-4;
KYMCO ;150;AGILITY;Agility 150 City | KW: 8/PK: 11 | 01.2008 - 12.2013;;;; YTX9-4;; GTX9-4;
KYMCO ;150;AGILITY;Agility 150 R16 | KW: 8/PK: 11 | 01.2008 -;;;; YTX9-4;; GTX9-4;
KYMCO ;150;BET AND WIN;Bet & Win 150 | KW: 9/PK: 12 | 01.2000 -;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;150;DINK;Dink 150 (SH30) | KW: 9/PK: 12 | 01.1997 - 12.2004;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;150;DINK;Dink 150 LX | KW: 9/PK: 12 | 01.1999 -;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;150;HEROISM;Heroism 150 (KBF) | KW: 8/PK: 11 | 01.1995 - 12.2000;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;151;DINK;Dink Classic 150 | KW: 9/PK: 12 | 01.2002 -;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;151;GRAND DINK;Grand Dink 150 | KW: 9/PK: 12 | 01.2001 - 12.2007;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;151;PEOPLE;People 150 | KW: 7/PK: 10 | 01.2004 -;;;; YTX7A-4;; GTX7A-4; LFP7Z
KYMCO ;163;AGILITY;Agility 200 R16 | KW: 8/PK: 11 | 01.2009 -;;;; YTX7A-4;; GTX7A-4;
KYMCO ;163;LIKE;Like 200i | KW: 8/PK: 11 | 09.2001 - 12.2013;;;; YTX7A-4;; GTX7A-4;
KYMCO ;163;LIKE;Like 200i LX | KW: 9/PK: 12 | 01.2009 -;;;; YTX9-4;; GTX9-4;
KYMCO ;163;PEOPLE;People S 200i (D1) | KW: 8/PK: 12 | 01.2007 - 12.2013;;;; YTX7A-4;; GTX7A-4; LFP14
KYMCO ;174;AGILITY;Agility 200 (KF40) | KW: 8/PK: 11 | 01.2007 -;;;; YTX7A-4;; GTX7A-4;
KYMCO ;174;DINK;Dink 200 (T9) | KW: 8/PK: 11 | 01.2007 -;;;; YTX9-4;; GTX9-4; LFP14
KYMCO ;176;DINK;Dink 200i | KW: 12/PK: 16 | 12.2006 -;;;; YTX9-4;; GTX9-4; LFP14
KYMCO ;176;YAGER;YAGER GT 200i (T9) | KW: 11/PK: 16 | 01.2007 -;;;; YTX9-4;; GTX9-4;
KYMCO ;180;DINK;Dink Classic 200 | KW: 10/PK: 14 | 01.2003 - 12.2006;;;; YTX9-4;; GTX9-4; LFP14
KYMCO ;205;DOWNTOWN;Downtown 200i | KW: 8/PK: 11 | 01.2010 -;;;; YTZ12-S;; GTZ12-S; LFP14
KYMCO ;249;DINK;Dink 250 (S7) | KW: 15/PK: 20 | 01.1999 - 12.2004;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;249;GRAND DINK;Grand Dink 250 (S4) | KW: 15/PK: 20 | 01.2001 - 12.2006;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;249;VENOX;Venox 250 (R2) | KW: 20/PK: 27 | 01.2001 - 12.2004;;;; YTX9-4;; GTX9-4; LFP9
KYMCO ;249;VENOX;Venox 250 (R2) | KW: 20/PK: 27 | 09.2006 -;;;; YTZ10-S;; GTZ10-S; LFP9
KYMCO ;249;VENOX;Venox 250 (R2) | KW: 21/PK: 29 | 09.2006 -;;;; YTZ10-S;; GTZ10-S; LFP9
KYMCO ;249;VENOX;Venox 250 (R2) | KW: 22/PK: 30 | 09.2006 -;;;; YTZ10-S;; GTZ10-S; LFP9
KYMCO ;251;BET AND WIN;Bet & Win 250 | KW: 14/PK: 19 | 01.2001 -;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;251;PEOPLE;People 250 (B5) | KW: 14/PK: 20 | 01.2003 - 12.2006;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;251;PEOPLE;People S 250 i (B5) | KW: 16/PK: 21 | 01.2007 - 12.2008;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;251;XCITING;Xciting 250 (T7) | KW: 15/PK: 20 | 01.2005 - 12.2006;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;251;XCITING;Xciting 250 i (T7) | KW: 16/PK: 22 | 01.2007 - 12.2008;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;251;YUP;Yup 250 | KW: 14/PK: 19 | 01.2003 - 12.2007;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;270;PEOPLE;People S 300i (D2) | KW: 18/PK: 24 | 06.2008 - 12.2010;;;; YTX12-4;; GTX12-4;
KYMCO ;270;XCITING;Xciting 300 i | KW: 17/PK: 23 | 01.2008 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;270;XCITING;Xciting 300i R (T7) | KW: 17/PK: 23 | 01.2009 - 12.2010;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;271;GRAND DINK;Grand Dink 300i (V5) | KW: 16/PK: 22 | 01.2012 -;;;; YTZ12-S;; GTZ12-S; LFP14
KYMCO ;299;DOWNTOWN;Downtown 300i (V2) | KW: 22/PK: 30 | 04.2009 - 12.2011;;;; YTZ12-S;; GTZ12-S; LFP14
KYMCO ;299;DOWNTOWN;Downtown 300i ABS (V2) | KW: 22/PK: 30 | 01.2011 -;;;; YTZ12-S;; GTZ12-S; LFP14
KYMCO ;299;K-XCT;K-XCT 300i | KW: 21/PK: 28 | 01.2014 -;;;; YTZ12-S;; GTZ12-S; LFP14
KYMCO ;299;PEOPLE;People GT 300i (V4) | KW: 21/PK: 29 | 06.2010 - 12.2013;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;299;PEOPLE;People GT 300i ABS | KW: 21/PK: 29 | 01.2014 -;;;; YTX12-4;; GTX12-4; LFP14
KYMCO ;321;DOWNTOWN;Downtown 350i ABS | KW: 22/PK: 30 | 01.2015 -;;;; YTZ10-S;; GTZ10-S;
KYMCO ;399;XCITING;Xciting 400 i | KW: 26/PK: 36 | 01.2014 -;;;; YTX14-4; HVT-8; GTX14-4;
KYMCO ;498;XCITING;Xciting 500 i (T7) | KW: 28/PK: 38 | 01.2007 - 12.2009;;;; YTX14-4; HVT-8; GTX14-4;
KYMCO ;498;XCITING;Xciting 500i ABS (T7) | KW: 28/PK: 38 | 06.2010 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4;
KYMCO ;498;XCITING;Xciting 500i R (T7) | KW: 28/PK: 38 | 11.2004 - 12.2006;;;; YTX14-4; HVT-8; GTX14-4;
KYMCO ;700;MYROAD;Myroad 700i ABS (V3) | KW: 43/PK: 59 | 01.2012 -;;;; YTX14-4; HVT-8; GTX14-4;
LAVERDA ;572;OR;OR 600 Atlas | KW: 37/PK: 50 | 01.1987 -; YB18L-A;;;;;; LFP14
LAVERDA ;668;650;650 Formula | KW: 47/PK: 64 | 01.1995 - 12.1996; YB18L-A;;;;;;
LAVERDA ;668;650;650 Ghost | KW: 47/PK: 64 | 01.1996 - 12.1997; YB18L-A;;;;;;
LAVERDA ;668;650;650 Legend | KW: 47/PK: 64 | 01.1997 - 12.1997; YB18L-A;;;;;;
LAVERDA ;668;650;650 Sport | KW: 47/PK: 64 | 01.1995 - 12.1996; YB18L-A;;;;;;
LAVERDA ;668;650;650 Strike | KW: 47/PK: 64 | 01.1997 - 12.1997; YB18L-A;;;;;;
LAVERDA ;668;668;668 | KW: 47/PK: 64 | 01.1996 - 12.1997; YB18L-A;;;;;;
LAVERDA ;668;GHOST;Ghost 668 | KW: 47/PK: 64 | 01.1998 - 12.1999; YB18L-A;;;;;; LFP14
LAVERDA ;668;GHOST;Ghost 668 Strike | KW: 47/PK: 64 | 01.1998 - 12.1999; YB18L-A;;;;;; LFP14
LAVERDA ;747;750;750 Black Strike | KW: 68/PK: 92 | 01.2000 - 12.2000; YB18L-A;;;;;;
LAVERDA ;747;750;750 S Formula | KW: 70/PK: 95 | 01.2000 - 12.2001; YB18L-A;;;;;; LFP5
LAVERDA ;747;750;750 Sport | KW: 60/PK: 82 | 01.2000 - 12.2001; YB18L-A;;;;;;
LAVERDA ;747;750;750 Strike | KW: 68/PK: 92 | 01.2000 - 12.2001; YB18L-A;;;;;;
LAVERDA ;747;750;750 Super Sport | KW: 68/PK: 92 | 01.2000 - 12.2000; YB18L-A;;;;;;
LAVERDA ;748;750;750 Formula | KW: 68/PK: 92 | 01.1998 - 12.1999; YB18L-A;;;;;; LFP5
LAVERDA ;748;750;750 S | KW: 56/PK: 76 | 01.1998 - 12.1999; YB18L-A;;;;;;
LAVERDA ;748;750;750 S Full Fairing | KW: 56/PK: 76 | 01.1998 - 12.1999; YB18L-A;;;;;;
LAVERDA ;748;GHOST;Ghost 750 Strike | KW: 56/PK: 76 | 01.1998 - 12.1999; 12Y16A-3B;;; SLA 12-22;; G12-19; LFP30
LAVERDA ;981;1000;1000 RGS | KW: 61/PK: 83 | 01.1990 -; 12N24-3A;;;;;; LFP30
LAVERDA ;981;1000;1000 RGS Jota | KW: 61/PK: 83 | 01.1990 -; 12N24-3A;;;;;; LFP30
LAVERDA ;981;1000;1000 SFC | KW: 69/PK: 94 | 01.1987 -; 12N24-3A;;;;;;
LAVERDA ;981;1000;1000 SFC Classic | KW: 69/PK: 94 | 01.1987 -; 12N24-3A;;;;;;
ICO ;245;MD;MD 250 | KW: 20/PK: 27 | 01.1981 -; YB5L-B;;; YB5L-B (S);; GB5L-B; LFP5
ICO ;245;MD;MD 250 WK | KW: 20/PK: 27 | 01.1981 -; YB5L-B;;; YB5L-B (S);; GB5L-B; LFP5
LAGUTI ;49;CROSSER;Crosser 50 CR1 | KW: 3/PK: 4 | 01.1995 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;DRAKON;Drakon 50 | KW: 1/PK: 2 | 01.2007 -; YB5L-B;;; YB5L-B (S);; GB5L-B;
LAGUTI ;49;F;F 10 | KW: 1/PK: 2 | 01.1994 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;F;F 10 | KW: 2/PK: 3 | 01.2008 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;F;F 12 Phantom AC | KW: 1/PK: 2 | 01.1997 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;F;F 12 Phantom AC | KW: 2/PK: 3 | 01.1994 - 12.1996; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;F;F 15 Firefox AC (44) | KW: 3/PK: 4 | 01.1997 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;F;F 15 Firefox AC | KW: 2/PK: 3 | 01.2005 - 12.2008; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;F;F 15 Firefox LC DD DIGIT | KW: 3/PK: 4 | 01.2001 - 12.2008; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;PHANTOM;Phantom F 12 LC DD Digit | KW: 3/PK: 4 | 01.2002 - 12.2008; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;49;YESTERDAY;Yesterday 50 | KW: 3/PK: 4 | 01.1998 - 12.2001; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;CENTRO;Centro 50 | KW: 1/PK: 1 | 01.1998 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;CENTRO;Centro 50 | KW: 2/PK: 3 | 01.1994 - 12.1996; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;CENTRO;Centro SL 50 | KW: 2/PK: 3 | 01.1994 - 12.1997; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;CENTRO;Centro SL 50 | KW: 2/PK: 3 | 01.1999 - 12.2011; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;CIAK;Ciak 50 (52) | KW: 2/PK: 3 | 01.2000 - 12.2004; YB5L-B;;; YB5L-B (S);; GB5L-B;
LAGUTI ;50;F;F 10 Jetline AC | KW: 3/PK: 4 | 01.1999 - 12.2002; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;F;F 10 Jetline AC Fast Time | KW: 3/PK: 4 | 01.2001 - 12.2004; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;F;F 10 Jetline AC WAP | KW: 3/PK: 4 | 01.2001 - 12.2007; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;PHANTOM;Phantom F 12 AC 50 (46) | KW: 3/PK: 4 | 01.1999 - 12.2011; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;50;PHANTOM;Phantom F 12 AC Fast Time | KW: 3/PK: 4 | 01.2002 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
LAGUTI ;100;CIAK;Ciak 100 | KW: 6/PK: 8 | 01.1999 -; YB5L-B;;; YB5L-B (S);; GB5L-B; LFP5
LAGUTI ;100;PHANTOM;Phantom F 12 AC 100 | KW: 7/PK: 9 | 01.1999 - 12.2003;;;; YTX5-3;; GTX5-3; LFP5
LAGUTI ;124;BLOG;Blog 125 | KW: 8/PK: 11 | 01.2009 - 12.2011;;;; YTX7-3;; GTX7-3;
LAGUTI ;124;CENTRO;Centro 125 | KW: 8/PK: 11 | 01.2007 - 12.2009; YB9B;;;;; GB9B;
LAGUTI ;124;CENTRO;Centro 125 i.e. | KW: 9/PK: 12 | 01.2009 - 12.2011;;;; YTX9-4;; GTX9-4;
LAGUTI ;125;CIAK;Ciak 125 (59) | KW: 8/PK: 10 | 01.2001 - 12.2004; YB9B;;;;; GB9B;
LAGUTI ;125;CIAK;Ciak 125 | KW: 7/PK: 9 | 01.2001 - 12.2008; YB9B;;;;; GB9B;
LAGUTI ;125;F;F 18 Warrior 125 (57) | KW: 8/PK: 10 | 01.2001 - 12.2003; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;125;DISON;dison 125 (53) | KW: 9/PK: 12 | 01.1999 - 12.2006; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;125;DISON;dison 3 125 | KW: 11/PK: 15 | 01.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP7Z
LAGUTI ;125;PHANTOM;Phantom x 125 | KW: 10/PK: 14 | 09.2006 - 12.2008; YB9B;;;;; GB9B;
LAGUTI ;150;CIAK;CIak 150 | KW: 8/PK: 11 | 01.2000 - 12.2001; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;150;CIAK;Ciak 150 | KW: 8/PK: 11 | 01.2004 -; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;150;CIAK;Ciak 150 ster | KW: 8/PK: 11 | 01.2002 - 12.2006; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;160;BLOG;Blog 160 | KW: 9/PK: 12 | 01.2009 - 12.2011;;;; YTX7-3;; GTX7-3;
LAGUTI ;160;CENTRO;Centro 160 | KW: 9/PK: 12 | 01.2007 - 12.2009; YB9B;;;;; GB9B;
LAGUTI ;160;CENTRO;Centro 160 i.e. | KW: 10/PK: 14 | 01.2009 - 12.2011; YB9B;;;;; GB9B;
LAGUTI ;163;CIAK;Ciak 200 ster | KW: 7/PK: 10 | 01.2005 - 12.2006; YB9B;;;;; GB9B;
LAGUTI ;163;CIAK;Ciak 200 ster | KW: 7/PK: 10 | 01.2007 -; YB9B;;;;; GB9B;
LAGUTI ;182;DISON;dison 180 | KW: 14/PK: 19 | 01.1999 - 12.2004; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;198;DISON;dison 200 | KW: 15/PK: 20 | 01.1999 - 12.2004; YB9B;;;;; GB9B;
LAGUTI ;198;DISON;dison 200 S | KW: 15/PK: 20 | 01.2002 - 12.2006; YB9B;;;;; GB9B;
LAGUTI ;198;PHANTOM;Phantom x 200 | KW: 14/PK: 19 | 09.2003 - 12.2006;;;; YTX12-4;; GTX12-4;
LAGUTI ;244;DISON;dison 3 250 | KW: 16/PK: 22 | 01.2006 - 12.2011; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;244;PHANTOM;Phantom x 250 | KW: 16/PK: 22 | 01.2004 - 12.2008;;;; YTX12-4;; GTX12-4; LFP14
LAGUTI ;249;DISON;dison 250 RS (65) | KW: 16/PK: 22 | 01.2004 - 12.2006; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;250;DISON;dison 250 | KW: 14/PK: 19 | 01.1999 - 12.2002; YB9B;;;;; GB9B; LFP7Z
LAGUTI ;250;PASSWORD;Password 250 | KW: 16/PK: 21 | 09.2006 - 12.2011;;;; YTX12-4;; GTX12-4;
LAGUTI ;383;DISON;dison 400 (61) | KW: 23/PK: 31 | 01.2002 - 12.2006; YB12AL-A;;;;; GB12AL-A; LFP14
LAGUTI ;459;SPIDERX;Spyderx GT 500 | KW: 30/PK: 41 | 09.2006 - 12.2011; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
SH;124;CAFERACER;Cafe Racer | KW: 9/PK: 11 | 11.2015 -; YB7-A;;;;;;
SH;124;SCRALER;Scraler | KW: 8/PK: 11 | 11.2015 -; YB7-A;;;;;;
SH;124;SEVENTY;Seventy | KW: 9/PK: 11 | 11.2015 -; YB7-A;;;;;;
SH;124;SEVENTY FIVE;Seventy Five | KW: 9/PK: 11 | 11.2015 -; YB7-A;;;;;;
SH;249;CAFERACER;Cafe Racer | KW: 15/PK: 20 | 11.2015 -; YB7-A;;;;;;
SH;249;CAFERACER;Cafe Racer 250 | KW: 15/PK: 20 | 11.2015 -; YB7-A;;;;;;
SH;397;CAFERACER;Cafe Racer 400 | KW: 20/PK: 27 | 11.2016 -; YB7-A;;;;;;
K ;49;BOOSTER;Booster 50 (CW) | KW: 2/PK: 3 | 01.1992 - 12.1994; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 | KW: 3/PK: 5 | 01.1992 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 12-Inch | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 13-Inch Naked | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 Naked | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 NG | KW: 3/PK: 5 | 01.1995 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 One | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 Road | KW: 3/PK: 5 | 01.1995 - 12.1995; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 Rocket (4VA) | KW: 3/PK: 5 | 01.1995 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster 50 Track (4VA) | KW: 3/PK: 5 | 01.1997 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;BOOSTER;Booster X | KW: 3/PK: 4 | 01.2008 - 12.2010; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;49;CLUB;Club (NS6) | KW: 1/PK: 1 | 01.1995 - 12.1996; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;49;EVOLIS;Evolis 50 (4FWM) | KW: 3/PK: 4 | 01.1992 - 12.1992; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;EVOLIS;Evolis 50 (4FWM) | KW: 3/PK: 4 | 01.1993 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;FIZZ;Fizz 50 | KW: 3/PK: 4 | 01.1995 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;FLIPPER;Flipper 50 | KW: 3/PK: 4 | 12.1999 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;49;FORTE;Forte 50 | KW: 1/PK: 1 | 01.1995 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;FORTE;Forte 50 | KW: 3/PK: 4 | 01.1995 - 12.1998; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;CHG;chG Air cooled | KW: 2/PK: 3 | 01.2005 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;49;CHG;chG Liquid cooled | KW: 3/PK: 4 | 01.2005 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;49;NITRO;Nitro 50 | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;NITRO;Nitro 50 | KW: 3/PK: 4 | 01.2000 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;NITRO;Nitro 50 F1 | KW: 3/PK: 4 | 01.2000 - 12.2000; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;NITRO;Nitro 50 Naked | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;OVETTO;Ovetto 50 | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;OVETTO;Ovetto 50 | KW: 3/PK: 4 | 01.1998 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;OVETTO;Ovetto 50 4T | KW: 2/PK: 3 | 01.2009 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;OVETTO;Ovetto One | KW: 2/PK: 3 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;49;STUNT;Stunt 50 (SA09) | KW: 4/PK: 5 | 01.2000 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;50;STUNT;Stunt 50 Naked | KW: 3/PK: 4 | 01.2013 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
K ;79;EVOLIS;Evolis 80 (4MU) | KW: 5/PK: 7 | 01.1994 - 12.1999; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;101;BOOSTER;Booster 100 | KW: 6/PK: 8 | 01.2000 - 12.2002; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;101;NITRO;Nitro 100 | KW: 6/PK: 7 | 01.2001 - 12.2003; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;101;OVETTO;Ovetto 100 | KW: 5/PK: 7 | 01.2001 - 12.2004; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
K ;124;DOODO;Doodo 125 (SE04) | KW: 9/PK: 12 | 01.2001 - 12.2006; YB7L-B;;;;;; LFP7
K ;124;FLAME;Flame 125 | KW: 6/PK: 9 | 01.1998 - 12.2006; YB7C-A;;;;;;
K ;124;FLAME;Flame 125 | KW: 7/PK: 10 | 01.1998 - 12.2000;;;; YTX7A-4;; GTX7A-4; LFP7Z
K ;124;FLAME;Flame 125 R | KW: 7/PK: 10 | 01.2000 - 12.2000;;;; YTX7A-4;; GTX7A-4; LFP7Z
K ;124;SKYCRUISER;Skycruiser 125 | KW: 10/PK: 14 | 01.2006 - 12.2010;;;; YTX9-4;; GTX9-4;
K ;124;SKYLINER;Skyliner 125 | KW: 8/PK: 11 | 01.1999 - 12.2006; YB7L-B;;;;;; LFP7
K ;124;SKYLINER;Skyliner 125 R (SE68) | KW: 10/PK: 13 | 01.2006 -; YB7L-B;;;;;; LFP7
K ;124;SKYLINER;Skyliner 125 R | KW: 8/PK: 11 | 01.2003 - 12.2005; YB7L-B;;;;;; LFP7
K ;124;THUNDER;Thunder 125 (SE05) | KW: 9/PK: 12 | 01.2001 - 12.2003; YB7L-B;;;;;;
K ;125;FLAME;Flame 125 | KW: 7/PK: 10 | 01.1995 - 01.1998;;;; YTX7A-4;; GTX7A-4; LFP7Z
K ;125;FLAME;Flame 125 R | KW: 7/PK: 10 | 01.1996 - 12.1999;;;; YTX7A-4;; GTX7A-4; LFP7Z
K ;125;OCEO;Oceo 125 | KW: 9/PK: 12 | 01.2013 -;;;; YT7B-4;; GT7B-4;
K ;125;SKYCRUISER;Skycruiser 125 ABS (SE68) | KW: 10/PK: 14 | 01.2013 -;;;; YTX5-3;; GTX5-3;
K ;125;SKYCRUISER;Skycruiser 125 Sport | KW: 10/PK: 14 | 01.2013 -;;;; YTX5-3;; GTX5-3;
K ;151;SKYLINER;Skyliner 150 | KW: 9/PK: 12 | 01.2000 - 12.2003; YB7L-B;;;;;; LFP7
K ;152;THUNDER;Thunder 150 | KW: 10/PK: 13 | 01.2001 - 12.2002; 12N7-3B-2;;;;;;
K ;175;SKYLINER;Skyliner 180 | KW: 11/PK: 15 | 01.2003 - 12.2004; YB7L-B;;;;;;
K ;249;SKYLINER;Skyliner 250 (SG26) | KW: 14/PK: 19 | 01.2006 -;;;; YTX7-3;; GTX7-3; LFP9
K ;249;SKYLINER;Skyliner 250 | KW: 12/PK: 17 | 01.2000 - 12.2000;;;; YT7B-4;; GT7B-4; LFP9
K ;249;SKYLINER;Skyliner 250 | KW: 12/PK: 17 | 01.2000 - 12.2004; YB7L-B;;;;;; LFP9
K ;264;KILIBRE;Kilibre 300 | KW: 15/PK: 20 | 01.2003 - 12.2004;;;; YTX9-4;; GTX9-4; LFP9
